0.60264	0
0.60912	-0.234340021812626
0.6156	-0.518160424117625
0.62208	-0.8691333673005
0.62856	-1.2692449039853
0.63504	-1.7535820242386
0.64152	-2.28162307603172
0.648	-2.87663406155537
0.65448	-3.50027625186538
0.66096	-4.08573717496147
0.66744	-4.58666904059352
0.67392	-4.9910988427099
0.6804	-5.34533555951877
0.68688	-5.69674500786039
0.69336	-6.04521634395849
0.69984	-6.39680860944715
0.70632	-6.74761764153855
0.7128	-7.00450436460162
0.71928	-7.12230454892788
0.72576	-7.08531058299427
0.73224	-6.9510712642305
0.73872	-6.74207282821222
0.7452	-6.56510593881512
0.75168	-6.45697798217066
0.75816	-6.44422864782635
0.76464	-6.45367424917526
0.77112	-6.43853047209128
0.7776	-6.42412022283707
0.78408	-6.40490776678307
0.79056	-6.38892925688907
0.79704	-6.43196201613534
0.80352	-6.51348610170271
0.81	-6.58364692064206
0.81648	-6.55183601808526
0.82296	-6.39230122131042
0.82944	-6.09440404142999
0.83592	-5.74102006165642
0.8424	-5.39202159713364
0.84888	-5.06939442442163
0.85536	-4.80811180523079
0.86184	-4.57519186936491
0.86832	-4.27783770911237
0.8748	-3.94099049359456
0.88128	-3.51198374213674
0.88776	-2.97379152767272
0.89424	-2.3088504137712
0.90072	-1.48940510523557
0.9072	-0.97383244077211
0.91368	-0.27554319158379
0.92016	0.449081714001379
0.92664	1.09194574113101
0.93312	1.56549181951117
0.9396	1.75777256519888
0.94608	1.87048985533912
0.95256	1.79659570919299
0.95904	1.59596941278463
0.96552	1.39915568262139
0.972	1.19614279231047
0.97848	1.10910455342523
0.98496	1.16608789714776
0.99144	1.30131472498853
0.99792	1.34494280867036
1.0044	1.28232418031486
1.01088	1.1289410609691
1.01736	0.886640202132608
1.02384	0.637580689282168
1.03032	0.446112874421227
1.0368	0.341504028388889
1.04328	0.234703049988058
1.04976	0.111448054900684
1.05624	0.0911120019061126
1.06272	0.215376654863015
1.0692	0.35746637697724
1.07568	0.361846432183977
1.08216	0.246782519115118
1.08864	0.126874277104027
1.09512	0.00153688796159098
1.1016	-0.190501221977966
1.10808	-0.448130976944399
1.11456	-0.696198147556101
1.12104	-0.88122111518202
1.12752	-1.07357923534955
1.134	-1.36158343316769
1.14048	-1.65216892273733
1.14696	-1.75941045994123
1.15344	-1.70997645381502
1.15992	-1.60268931035967
1.1664	-1.57526625113403
1.17288	-1.54780735420097
1.17936	-1.44610918388388
1.18584	-1.23234727761742
1.19232	-0.97222274803108
1.1988	-0.789972874732445
1.20528	-0.599436912608679
1.21176	-0.322237429092881
1.21824	-0.027144141220672
1.22472	0.137687054052931
1.2312	0.17261598025716
1.23768	0.198932465423397
1.24416	0.246673846224769
